1,GOOG,2016/04/28,11:13:40,707.24,738894
1,GOOG,2016/04/28,11:14:41,707.62,744163
1,GOOG,2016/04/28,11:15:42,707.18,747989
1,GOOG,2016/04/28,11:16:43,706.94,750393
1,GOOG,2016/04/28,11:17:44,706.77,753124
1,GOOG,2016/04/28,11:18:45,707.36,754374
1,GOOG,2016/04/28,11:19:46,707.09,756710
1,GOOG,2016/04/28,11:20:46,707.29,761196
1,GOOG,2016/04/28,11:21:47,707.25,762187
1,GOOG,2016/04/28,11:22:50,707.00,766882
1,GOOG,2016/04/28,11:26:57,707.07,774391
1,GOOG,2016/04/28,11:27:58,706.85,775536
1,GOOG,2016/04/28,11:28:59,706.95,777211
1,GOOG,2016/04/28,11:30:00,706.99,780028
1,GOOG,2016/04/28,11:31:00,707.63,789192
1,GOOG,2016/04/28,11:32:02,707.39,792726
1,GOOG,2016/04/28,11:33:02,707.74,794856
1,GOOG,2016/04/28,11:34:03,708.18,798246
1,GOOG,2016/04/28,11:35:04,707.89,799961
1,GOOG,2016/04/28,11:36:06,708.76,804424
1,GOOG,2016/04/28,11:37:07,708.29,805596
1,GOOG,2016/04/28,11:38:07,708.18,816116
1,GOOG,2016/04/28,11:39:08,708.24,816598
1,GOOG,2016/04/28,11:40:09,709.05,822648
1,GOOG,2016/04/28,11:41:10,709.05,827427
1,GOOG,2016/04/28,11:42:11,708.86,829524
1,GOOG,2016/04/28,11:43:13,708.94,830472
1,GOOG,2016/04/28,11:44:17,708.53,834075
1,GOOG,2016/04/28,11:45:19,708.00,837525
1,GOOG,2016/04/28,11:46:19,708.81,840843
1,GOOG,2016/04/28,11:47:20,708.19,841989
1,GOOG,2016/04/28,11:48:21,708.11,844935
1,GOOG,2016/04/28,11:49:22,708.12,846091
1,GOOG,2016/04/28,11:50:23,708.19,849851
1,GOOG,2016/04/28,11:51:23,708.42,857110
1,GOOG,2016/04/28,11:52:24,708.49,860231
1,GOOG,2016/04/28,11:53:25,708.53,864246
1,GOOG,2016/04/28,11:54:26,708.53,868397
1,GOOG,2016/04/28,11:55:27,708.45,873605
1,GOOG,2016/04/28,11:56:27,708.33,876137
1,GOOG,2016/04/28,11:57:28,708.02,880514
1,GOOG,2016/04/28,11:58:29,708.20,883469
1,GOOG,2016/04/28,11:59:30,708.42,884760
1,GOOG,2016/04/28,12:00:30,708.40,885367
1,GOOG,2016/04/28,12:01:31,708.18,888762
1,GOOG,2016/04/28,12:02:32,707.72,892658
1,GOOG,2016/04/28,12:03:32,707.36,902041
1,GOOG,2016/04/28,12:04:33,707.00,903955
1,GOOG,2016/04/28,12:05:34,707.00,907343
1,GOOG,2016/04/28,12:06:35,707.00,908806
1,GOOG,2016/04/28,12:07:35,706.97,909715
1,GOOG,2016/04/28,12:08:36,707.09,912625
1,GOOG,2016/04/28,12:09:37,707.09,912789
1,GOOG,2016/04/28,12:10:37,707.17,914229
1,GOOG,2016/04/28,12:11:38,707.10,914595
1,GOOG,2016/04/28,12:12:39,707.10,914894
1,GOOG,2016/04/28,12:13:39,707.12,917775
1,GOOG,2016/04/28,12:14:40,707.00,921136
1,GOOG,2016/04/28,12:15:41,707.19,923017
1,GOOG,2016/04/28,12:16:42,707.05,924954
1,GOOG,2016/04/28,12:17:43,706.74,929211
